user	item	timestamp	rating
20	570	-3-	3
20	222	-3-	3
20	991	-3-	2
20	98	-3-	3
20	100	-3-	2
20	870	-3-	3
20	104	-3-	3
20	764	-3-	3
20	766	-3-	4
1	49	-3-	2
1	50	-3-	1
1	51	-3-	1
1	52	-3-	2
1	53	-3-	1
1	54	-3-	1
1	55	-3-	1
1	56	-3-	1
1	57	-3-	1
1	50	-3-	1
2	105	-3-	1
2	106	-3-	2
2	107	-3-	2
2	108	-3-	1
2	109	-3-	1
2	110	-3-	2
2	111	-3-	2
2	112	-3-	1
2	113	-3-	1
2	114	-3-	1
3	40	-3-	1
3	132	-3-	1
3	133	-3-	1
3	134	-3-	1
3	145	-3-	1
3	146	-3-	2
3	147	-3-	1
3	148	-3-	1
3	69	-3-	1
3	149	-3-	1
3	158	-3-	2
3	59	-3-	1
3	25	-3-	1
3	165	-3-	2
4	209	-3-	2
4	210	-3-	1
4	211	-3-	1
4	212	-3-	2
4	213	-3-	2
4	214	-3-	1
4	215	-3-	2
4	216	-3-	1
4	217	-3-	2
4	218	-3-	1
5	264	-3-	2
5	265	-3-	1
5	266	-3-	1
5	267	-3-	2
5	268	-3-	1
5	269	-3-	2
5	270	-3-	1
5	271	-3-	2
5	202	-3-	1
5	146	-3-	2
6	272	-3-	1
6	273	-3-	2
6	274	-3-	2
6	275	-3-	2
6	276	-3-	2
6	277	-3-	2
6	278	-3-	2
6	279	-3-	2
6	280	-3-	2
6	281	-3-	2
7	370	-3-	2
7	236	-3-	1
7	221	-3-	1
7	371	-3-	1
7	372	-3-	2
7	373	-3-	2
7	374	-3-	2
7	375	-3-	2
7	376	-3-	2
7	377	-3-	1
8	400	-3-	2
8	401	-3-	2
8	51	-3-	1
8	402	-3-	2
8	403	-3-	1
8	404	-3-	2
8	405	-3-	2
8	406	-3-	1
8	407	-3-	1
8	408	-3-	2
9	448	-3-	1
9	449	-3-	1
9	69	-3-	1
9	450	-3-	1
9	451	-3-	1
9	452	-3-	2
9	453	-3-	2
9	454	-3-	2
9	455	-3-	1
9	456	-3-	2
9	457	-3-	2
10	69	-3-	2
10	71	-3-	1
10	394	-3-	2
10	146	-3-	2
10	451	-3-	1
10	25	-3-	1
10	489	-3-	2
10	72	-3-	1
10	490	-3-	2
10	491	-3-	2
11	318	-3-	1
11	498	-3-	2
11	118	-3-	1
11	502	-3-	1
11	314	-3-	1
11	26	-3-	2
11	506	-3-	1
11	507	-3-	1
11	508	-3-	2
11	509	-3-	2
11	277	-3-	1
11	510	-3-	1
12	363	-3-	2
12	532	-3-	2
12	533	-3-	2
12	554	-3-	2
12	558	-3-	2
12	559	-3-	1
12	51	-3-	2
13	588	-3-	2
13	589	-3-	2
13	590	-3-	1
13	146	-3-	2
13	591	-3-	1
13	592	-3-	1
13	593	-3-	2
13	594	-3-	1
13	595	-3-	1
13	158	-3-	1
14	69	-3-	1
14	394	-3-	1
14	635	-3-	2
14	241	-3-	2
14	239	-3-	2
14	636	-3-	1
14	637	-3-	2
14	115	-3-	1
14	391	-3-	1
14	146	-3-	2
14	594	-3-	1
14	448	-3-	1
14	449	-3-	1
14	69	-3-	1
14	450	-3-	1
14	451	-3-	1
14	452	-3-	2
14	453	-3-	2
14	454	-3-	2
15	655	-3-	2
15	656	-3-	2
15	657	-3-	2
15	658	-3-	2
15	659	-3-	2
15	660	-3-	2
15	661	-3-	2
15	662	-3-	2
15	221	-3-	2
15	451	-3-	1
16	687	-3-	1
16	35	-3-	1
16	688	-3-	1
16	689	-3-	1
16	690	-3-	2
16	691	-3-	1
16	692	-3-	1
16	693	-3-	1
16	694	-3-	2
16	695	-3-	2
17	745	-3-	1
17	746	-3-	2
17	747	-3-	2
17	748	-3-	1
17	749	-3-	1
17	750	-3-	2
17	751	-3-	1
17	752	-3-	2
17	753	-3-	2
17	754	-3-	1
18	451	-3-	2
18	59	-3-	1
18	776	-3-	2
18	84	-3-	2
18	572	-3-	2
18	777	-3-	1
18	778	-3-	1
18	779	-3-	2
18	454	-3-	2
18	780	-3-	1
18	781	-3-	1
18	782	-3-	2
18	783	-3-	1
18	110	-3-	1
18	784	-3-	1
19	461	-3-	2
19	795	-3-	1
19	796	-3-	2
19	504	-3-	1
19	799	-3-	2
19	804	-3-	1
19	807	-3-	2
19	808	-3-	1
19	812	-3-	1
19	816	-3-	2
20	824	-3-	1
20	631	-3-	1
20	827	-3-	2
20	828	-3-	2
20	832	-3-	2
20	833	-3-	2
20	834	-3-	1
20	835	-3-	1
20	836	-3-	1
20	69	-3-	2
21	395	-3-	2
21	401	-3-	2
21	558	-3-	2
21	874	-3-	2
21	875	-3-	1
21	876	-3-	2
21	71	-3-	2
21	877	-3-	2
21	878	-3-	2
21	879	-3-	1
21	880	-3-	2
21	72	-3-	1
22	916	-3-	2
22	917	-3-	1
22	416	-3-	1
22	918	-3-	2
22	746	-3-	2
22	297	-3-	2
22	919	-3-	2
22	920	-3-	1
22	924	-3-	2
23	69	-3-	2
23	967	-3-	2
23	302	-3-	2
23	968	-3-	2
23	969	-3-	2
23	970	-3-	1
23	971	-3-	2
23	972	-3-	1
23	973	-3-	2
23	974	-3-	2
23	375	-3-	2
24	69	-3-	2
24	71	-3-	2
24	72	-3-	2
24	451	-3-	1
24	146	-3-	1
24	656	-3-	2
24	998	-3-	1
24	25	-3-	2
24	999	-3-	1
24	1000	-3-	2
25	232	-3-	2
25	117	-3-	2
25	1025	-3-	2
25	96	-3-	2
25	25	-3-	2
25	1026	-3-	2
25	69	-3-	2
25	71	-3-	2
25	1027	-3-	1
25	1028	-3-	1
25	1030	-3-	2
25	1032	-3-	1
18	512	-3-	4
18	513	-3-	5
18	994	-3-	5
18	226	-3-	3
18	940	-3-	3
18	290	-3-	4
18	338	-3-	3
18	22	-3-	4
18	536	-3-	2
18	282	-3-	1
18	379	-3-	3
18	958	-3-	1
18	319	-3-	4
4	385	-3-	2
4	134	-3-	2
4	577	-3-	4
4	264	-3-	4
4	482	-3-	2
4	20	-3-	3
4	928	-3-	3
4	292	-3-	3
4	550	-3-	4
4	41	-3-	5
4	428	-3-	2
4	45	-3-	4
4	431	-3-	4
4	945	-3-	3
4	308	-3-	3
4	309	-3-	3
4	313	-3-	4
4	60	-3-	4
4	61	-3-	4
4	65	-3-	4
4	963	-3-	1
4	324	-3-	4
4	325	-3-	4
4	844	-3-	2
4	845	-3-	1
4	847	-3-	2
4	82	-3-	4
4	723	-3-	3
4	84	-3-	4
4	725	-3-	4
4	857	-3-	1
4	992	-3-	2
4	994	-3-	2
4	868	-3-	3
4	104	-3-	3
4	572	-3-	4
4	978	-3-	4
4	83	-3-	4
4	764	-3-	3
4	766	-3-	3
24	338	-3-	4
24	67	-3-	3
24	380	-3-	4
24	829	-3-	4
24	381	-3-	5
17	480	-3-	3
17	65	-3-	4
17	482	-3-	5
17	994	-3-	4
17	425	-3-	3
17	74	-3-	3
17	429	-3-	2
17	386	-3-	4
17	77	-3-	2
17	343	-3-	4
17	572	-3-	3
17	895	-3-	3
21	515	-3-	4
21	389	-3-	4
21	774	-3-	3
21	135	-3-	2
21	522	-3-	3
21	523	-3-	4
21	397	-3-	4
21	152	-3-	5
21	1029	-3-	5
21	39	-3-	4
21	168	-3-	5
21	169	-3-	5
21	561	-3-	4
21	371	-3-	4
21	571	-3-	4
21	830	-3-	4
21	63	-3-	4
21	320	-3-	4
21	66	-3-	4
21	67	-3-	3
21	965	-3-	4
21	328	-3-	3
21	458	-3-	4
21	331	-3-	2
21	460	-3-	4
21	462	-3-	3
21	463	-3-	4
21	464	-3-	2
21	504	-3-	3
21	338	-3-	4
21	341	-3-	3
21	267	-3-	3
21	347	-3-	3
21	351	-3-	4
21	101	-3-	3
21	486	-3-	5
21	465	-3-	3
21	493	-3-	4
21	497	-3-	3
21	499	-3-	3
21	372	-3-	4
21	375	-3-	4
21	760	-3-	5
21	761	-3-	3
21	380	-3-	4
21	381	-3-	5
12	128	-3-	3
12	33	-3-	3
12	34	-3-	4
12	699	-3-	3
12	741	-3-	4
12	481	-3-	3
12	712	-3-	4
12	103	-3-	2
12	706	-3-	3
12	895	-3-	4
12	520	-3-	2
12	995	-3-	3
12	382	-3-	3
12	758	-3-	3
12	823	-3-	2
12	891	-3-	2
12	762	-3-	2
12	703	-3-	4
12	574	-3-	5
12	63	-3-	3
16	162	-3-	2
16	11	-3-	2
16	260	-3-	3
16	262	-3-	4
16	230	-3-	4
16	616	-3-	2
16	811	-3-	4
16	299	-3-	3
16	910	-3-	2
16	623	-3-	2
16	786	-3-	4
16	899	-3-	3
16	628	-3-	2
16	437	-3-	3
16	440	-3-	3
16	356	-3-	4
16	605	-3-	3
16	446	-3-	2
16	1013	-3-	3
25	259	-3-	4
25	421	-3-	4
25	141	-3-	1
25	803	-3-	3
25	675	-3-	3
25	787	-3-	3
25	287	-3-	1
25	316	-3-	3
25	245	-3-	4
22	2	-3-	5
22	151	-3-	1
22	668	-3-	4
22	927	-3-	2
22	803	-3-	2
22	241	-3-	4
22	298	-3-	3
22	813	-3-	2
22	303	-3-	1
22	835	-3-	3
22	837	-3-	2
22	838	-3-	2
22	839	-3-	2
22	840	-3-	1
22	850	-3-	1
22	851	-3-	2
22	854	-3-	1
22	602	-3-	3
22	615	-3-	3
22	616	-3-	1
22	1005	-3-	2
22	253	-3-	5
22	240	-3-	5
22	1009	-3-	1
22	631	-3-	4
22	634	-3-	1
22	1021	-3-	4
22	254	-3-	5
13	864	-3-	4
13	482	-3-	3
13	964	-3-	2
13	869	-3-	3
13	104	-3-	4
13	553	-3-	4
13	770	-3-	5
13	552	-3-	4
13	20	-3-	3
13	830	-3-	4
13	345	-3-	3
13	829	-3-	3
13	958	-3-	4
23	864	-3-	3
23	486	-3-	3
23	39	-3-	2
23	168	-3-	3
23	553	-3-	4
23	552	-3-	4
14	323	-3-	3
14	166	-3-	4
14	840	-3-	1
14	233	-3-	1
14	1002	-3-	2
14	301	-3-	2
14	913	-3-	2
14	850	-3-	3
14	853	-3-	3
14	854	-3-	2
14	953	-3-	1
14	283	-3-	3
14	412	-3-	2
5	676	-3-	4
5	165	-3-	1
5	1031	-3-	4
5	909	-3-	3
5	814	-3-	4
5	1008	-3-	3
5	305	-3-	2
5	883	-3-	2
5	665	-3-	1
5	1018	-3-	1
5	283	-3-	2
5	286	-3-	3
6	848	-3-	3
6	897	-3-	2
6	261	-3-	2
6	135	-3-	4
6	904	-3-	2
6	651	-3-	4
6	144	-3-	3
6	151	-3-	3
6	664	-3-	2
6	410	-3-	2
6	669	-3-	5
6	158	-3-	2
6	159	-3-	4
6	674	-3-	1
6	163	-3-	1
6	1	-3-	2
6	677	-3-	1
6	678	-3-	2
6	647	-3-	5
6	813	-3-	2
6	675	-3-	1
6	822	-3-	1
6	791	-3-	1
6	803	-3-	1
6	599	-3-	3
6	912	-3-	3
6	228	-3-	2
6	233	-3-	3
6	239	-3-	1
6	241	-3-	1
6	245	-3-	1
6	122	-3-	4
6	253	-3-	3
6	254	-3-	1
6	255	-3-	4
15	160	-3-	4
15	226	-3-	3
15	67	-3-	3
15	100	-3-	3
15	167	-3-	5
15	170	-3-	4
15	523	-3-	3
15	940	-3-	3
15	527	-3-	4
15	338	-3-	4
15	499	-3-	3
15	948	-3-	3
15	950	-3-	2
15	375	-3-	4
15	984	-3-	3
15	825	-3-	3
15	987	-3-	3
15	188	-3-	3
15	330	-3-	4
19	2	-3-	5
19	1031	-3-	4
19	234	-3-	4
19	303	-3-	2
19	913	-3-	3
19	951	-3-	3
19	440	-3-	5
19	1017	-3-	3
19	634	-3-	3
19	249	-3-	3
19	159	-3-	3
10	902	-3-	4
10	524	-3-	2
10	525	-3-	2
10	155	-3-	2
10	730	-3-	2
10	926	-3-	2
10	543	-3-	2
10	161	-3-	2
10	34	-3-	3
10	419	-3-	3
10	36	-3-	3
10	167	-3-	4
10	40	-3-	1
10	427	-3-	2
10	430	-3-	2
10	943	-3-	1
10	944	-3-	2
10	350	-3-	1
10	956	-3-	3
10	573	-3-	3
10	830	-3-	1
10	960	-3-	3
10	193	-3-	3
10	194	-3-	3
10	196	-3-	2
10	198	-3-	3
10	199	-3-	3
10	716	-3-	3
10	975	-3-	2
10	976	-3-	2
10	721	-3-	2
10	981	-3-	2
10	982	-3-	2
10	856	-3-	2
10	985	-3-	1
10	858	-3-	2
10	859	-3-	1
10	733	-3-	2
10	734	-3-	1
10	101	-3-	1
10	736	-3-	2
10	741	-3-	2
10	977	-3-	2
10	108	-3-	5
10	574	-3-	5
10	127	-3-	2
1	704	-3-	4
1	898	-3-	3
1	901	-3-	3
1	134	-3-	4
1	386	-3-	4
1	654	-3-	4
1	530	-3-	4
1	535	-3-	4
1	158	-3-	4
1	292	-3-	4
1	326	-3-	4
1	425	-3-	4
1	560	-3-	4
1	179	-3-	4
1	308	-3-	4
1	309	-3-	4
1	699	-3-	3
1	189	-3-	4
1	735	-3-	4
1	703	-3-	3
1	448	-3-	3
1	582	-3-	4
1	200	-3-	4
1	713	-3-	4
1	847	-3-	4
1	80	-3-	4
1	740	-3-	4
1	990	-3-	4
1	607	-3-	4
1	866	-3-	4
1	868	-3-	4
1	741	-3-	4
1	252	-3-	3
1	362	-3-	4
1	239	-3-	4
1	241	-3-	3
1	755	-3-	4
1	297	-3-	4
1	379	-3-	4
1	764	-3-	3
1	638	-3-	4
9	899	-3-	1
9	900	-3-	3
9	7	-3-	1
9	11	-3-	3
9	780	-3-	4
9	141	-3-	1
9	792	-3-	2
9	800	-3-	3
9	162	-3-	3
9	676	-3-	4
9	806	-3-	1
9	391	-3-	2
9	1003	-3-	3
9	817	-3-	3
9	946	-3-	1
9	826	-3-	1
9	348	-3-	1
9	615	-3-	3
9	488	-3-	1
9	619	-3-	2
9	364	-3-	3
9	616	-3-	3
9	626	-3-	2
9	1011	-3-	4
9	246	-3-	1
9	123	-3-	1
9	125	-3-	2
11	128	-3-	4
11	224	-3-	5
11	284	-3-	5
11	263	-3-	5
7	128	-3-	2
7	516	-3-	4
7	517	-3-	5
7	520	-3-	4
7	143	-3-	3
7	912	-3-	4
7	662	-3-	4
7	539	-3-	4
7	541	-3-	4
7	1029	-3-	5
7	544	-3-	4
7	940	-3-	5
7	315	-3-	5
7	67	-3-	3
7	68	-3-	4
7	459	-3-	4
7	460	-3-	3
7	79	-3-	4
7	598	-3-	3
7	224	-3-	4
7	226	-3-	4
7	760	-3-	3
7	762	-3-	3
3	514	-3-	3
3	899	-3-	1
3	646	-3-	2
3	647	-3-	3
3	396	-3-	2
3	322	-3-	1
3	912	-3-	3
3	546	-3-	3
3	169	-3-	3
3	7	-3-	2
3	685	-3-	3
3	302	-3-	2
3	562	-3-	2
3	315	-3-	3
3	319	-3-	3
3	66	-3-	1
3	290	-3-	3
3	467	-3-	2
3	344	-3-	3
3	221	-3-	4
3	229	-3-	4
3	494	-3-	3
3	369	-3-	1
3	371	-3-	3
3	246	-3-	5
2	513	-3-	3
2	770	-3-	4
2	155	-3-	5
2	37	-3-	5
2	168	-3-	4
2	427	-3-	4
2	46	-3-	3
2	47	-3-	2
2	948	-3-	3
2	195	-3-	2
2	202	-3-	5
2	716	-3-	4
2	719	-3-	3
2	720	-3-	4
2	722	-3-	3
2	724	-3-	2
2	729	-3-	3
2	731	-3-	4
2	732	-3-	4
2	989	-3-	3
2	864	-3-	4
2	994	-3-	4
2	486	-3-	4
2	756	-3-	5
2	379	-3-	4
2	380	-3-	4
8	640	-3-	3
8	864	-3-	3
8	770	-3-	2
8	486	-3-	4
8	103	-3-	4
8	168	-3-	4
8	98	-3-	3
8	941	-3-	4
8	465	-3-	4
8	338	-3-	4
8	950	-3-	4
8	983	-3-	3
8	984	-3-	4
8	987	-3-	4
8	958	-3-	3
20	640	-3-	1
20	263	-3-	3
20	650	-3-	3
20	915	-3-	1
20	433	-3-	1
20	792	-3-	1
20	537	-3-	3
20	154	-3-	4
20	303	-3-	3
20	927	-3-	3
20	800	-3-	2
20	806	-3-	1
20	551	-3-	2
20	552	-3-	3
20	553	-3-	3
20	684	-3-	3
20	941	-3-	2
20	174	-3-	5
20	175	-3-	3
20	176	-3-	3
20	177	-3-	4
20	178	-3-	4
20	950	-3-	3
20	443	-3-	1
20	962	-3-	3
20	964	-3-	2
20	438	-3-	1
20	330	-3-	2
20	592	-3-	2
20	465	-3-	3
20	984	-3-	1
20	857	-3-	3
20	817	-3-	1
20	864	-3-	3
20	614	-3-	4
20	295	-3-	3
20	1004	-3-	4
20	366	-3-	2
20	495	-3-	2
20	368	-3-	3
20	1014	-3-	4
20	119	-3-	3
20	1016	-3-	3
